time,temperature_2m_mean,apparent_temperature_mean,windspeed_10m_max,et0_fao_evapotranspiration,elevation,city,precipitation_hours,shortwave_radiation_sum,rain_sum
2019-11-13,26.8,32.5,5.2,4.22,16.0,Colombo,7.0,20.69,2.0
2019-11-14,27.1,32.8,8.0,4.31,16.0,Colombo,5.0,21.24,1.0
2019-11-15,26.5,32.3,8.7,3.83,16.0,Colombo,17.0,18.86,38.9
2019-11-16,26.3,31.9,10.1,3.45,16.0,Colombo,13.0,17.09,8.4
2019-11-17,26.9,32.7,7.6,4.06,16.0,Colombo,6.0,20.13,2.1
2019-11-18,26.7,32.2,9.7,3.98,16.0,Colombo,11.0,19.57,6.1
2019-11-19,26.1,31.8,10.6,3.31,16.0,Colombo,12.0,16.06,25.5
2019-11-20,26.6,31.9,7.4,3.65,16.0,Colombo,6.0,18.0,1.2
2019-11-21,26.3,31.9,6.8,3.88,16.0,Colombo,8.0,19.04,4.1
2019-11-22,26.4,32.0,8.1,3.24,16.0,Colombo,10.0,15.74,12.8
2019-11-23,26.4,32.0,8.0,3.76,16.0,Colombo,13.0,18.4,35.8
2019-11-24,26.3,32.0,5.6,2.57,16.0,Colombo,13.0,12.3,7.0
2019-11-25,25.9,31.5,8.0,2.62,16.0,Colombo,8.0,12.96,11.6
2019-11-26,26.7,32.3,7.0,3.62,16.0,Colombo,5.0,17.59,6.2
2019-11-27,26.8,32.6,7.9,3.97,16.0,Colombo,7.0,19.4,13.0
2019-11-28,26.7,32.4,8.4,2.98,16.0,Colombo,13.0,14.14,19.3
2019-11-29,26.2,31.8,11.5,2.72,16.0,Colombo,14.0,12.96,18.8
2019-11-30,25.3,30.1,13.0,1.26,16.0,Colombo,23.0,5.5,46.8
2019-12-01,25.6,30.6,7.7,1.9,16.0,Colombo,7.0,8.96,5.1
2019-12-02,26.0,31.1,10.8,3.04,16.0,Colombo,13.0,14.72,9.1
2019-12-03,26.1,31.1,9.8,2.35,16.0,Colombo,15.0,11.05,3.8
2019-12-04,25.9,31.3,8.8,2.32,16.0,Colombo,9.0,11.06,27.6
2019-12-05,25.5,30.7,8.7,2.49,16.0,Colombo,17.0,11.83,41.7
2019-12-06,26.1,31.0,13.0,1.86,16.0,Colombo,8.0,8.46,8.2
2019-12-07,26.1,31.6,6.5,2.63,16.0,Colombo,13.0,12.59,28.2
2019-12-08,26.7,31.4,10.4,3.65,16.0,Colombo,9.0,17.45,5.5
2019-12-09,26.7,31.4,10.8,3.48,16.0,Colombo,8.0,16.25,8.4
2019-12-10,25.9,31.1,7.1,2.83,16.0,Colombo,11.0,13.91,8.5
2019-12-11,26.2,31.3,11.8,3.28,16.0,Colombo,7.0,16.08,5.1
2019-12-12,26.3,31.4,7.4,3.51,16.0,Colombo,9.0,17.01,2.2
2019-12-13,25.9,31.5,7.2,3.58,16.0,Colombo,6.0,17.67,5.2
2019-12-14,26.3,31.7,7.9,3.74,16.0,Colombo,5.0,18.27,2.0
2019-12-15,26.0,31.0,6.6,3.21,16.0,Colombo,7.0,15.33,7.2
2019-12-16,26.3,31.3,7.0,4.02,16.0,Colombo,0.0,19.65,0.0
2019-12-17,26.2,31.2,7.8,3.16,16.0,Colombo,4.0,15.46,4.5
2019-12-18,26.4,31.3,8.2,3.06,16.0,Colombo,5.0,14.78,9.8
2019-12-19,26.2,31.7,6.9,2.87,16.0,Colombo,11.0,13.67,9.9
2019-12-20,25.4,30.5,7.6,2.27,16.0,Colombo,20.0,11.16,74.3
2019-12-21,26.3,31.9,6.4,2.4,16.0,Colombo,9.0,11.4,1.8
2019-12-22,26.2,31.4,11.7,3.42,16.0,Colombo,18.0,16.68,62.1
2019-12-23,26.1,31.0,14.7,2.86,16.0,Colombo,14.0,14.1,16.7
2019-12-24,26.3,32.1,8.2,3.42,16.0,Colombo,9.0,17.11,4.3
2019-12-25,26.3,31.8,8.3,3.73,16.0,Colombo,7.0,18.59,2.5
2019-12-26,26.7,31.7,8.6,4.11,16.0,Colombo,4.0,19.97,1.4
2019-12-27,26.4,30.8,9.9,4.08,16.0,Colombo,1.0,20.08,0.1
2019-12-28,26.7,30.9,10.8,4.12,16.0,Colombo,1.0,20.21,0.1
2019-12-29,26.4,30.4,9.2,4.36,16.0,Colombo,0.0,21.36,0.0
2019-12-30,26.7,31.6,7.9,3.92,16.0,Colombo,2.0,18.77,0.3
2019-12-31,26.9,32.1,7.6,3.92,16.0,Colombo,1.0,18.71,0.1
2020-01-01,26.9,32.4,6.5,3.93,16.0,Colombo,7.0,19.28,1.1
2020-01-02,26.5,32.2,6.6,3.38,16.0,Colombo,7.0,16.37,6.7
2020-01-03,27.0,32.7,8.7,3.98,16.0,Colombo,6.0,19.41,1.1
2020-01-04,26.9,32.7,8.6,4.02,16.0,Colombo,7.0,19.95,1.7
2020-01-05,27.3,32.7,7.5,4.08,16.0,Colombo,2.0,19.66,0.2
2020-01-06,27.5,32.1,8.2,4.42,16.0,Colombo,1.0,21.1,0.1
2020-01-07,27.4,31.6,11.6,4.17,16.0,Colombo,0.0,18.92,0.0
2020-01-08,27.0,30.4,10.4,4.35,16.0,Colombo,1.0,18.99,0.1
2020-01-09,26.6,29.7,11.9,4.74,16.0,Colombo,0.0,21.79,0.0
2020-01-10,26.7,30.0,10.5,3.99,16.0,Colombo,1.0,18.36,0.1
2020-01-11,26.9,29.5,19.7,5.17,16.0,Colombo,0.0,21.96,0.0
2020-01-12,27.2,29.8,17.2,4.74,16.0,Colombo,2.0,19.03,0.4
2020-01-13,26.2,27.2,17.1,5.79,16.0,Colombo,0.0,23.07,0.0
2020-01-14,25.8,27.0,16.9,5.62,16.0,Colombo,0.0,24.12,0.0
2020-01-15,26.6,28.9,11.3,4.25,16.0,Colombo,0.0,18.99,0.0
2020-01-16,27.1,31.2,12.7,4.52,16.0,Colombo,0.0,20.75,0.0
2020-01-17,27.2,31.9,7.2,3.95,16.0,Colombo,2.0,18.85,0.3
2020-01-18,28.0,32.9,8.8,4.34,16.0,Colombo,3.0,20.34,0.6
2020-01-19,28.3,32.8,8.1,4.15,16.0,Colombo,2.0,18.78,0.3
2020-01-20,28.8,33.0,9.3,4.78,16.0,Colombo,4.0,21.05,2.1
2020-01-21,28.7,32.8,10.7,4.63,16.0,Colombo,4.0,20.84,0.5
2020-01-22,28.3,32.1,14.9,3.83,16.0,Colombo,2.0,16.03,1.6
2020-01-23,28.9,33.3,10.7,4.35,16.0,Colombo,2.0,19.2,1.4
2020-01-24,28.9,32.3,13.6,4.34,16.0,Colombo,3.0,18.4,0.4
2020-01-25,28.3,31.3,14.8,4.36,16.0,Colombo,0.0,17.82,0.0
2020-01-26,28.1,31.4,11.6,5.44,16.0,Colombo,0.0,24.4,0.0
2020-01-27,27.2,30.7,13.2,4.26,16.0,Colombo,0.0,18.8,0.0
2020-01-28,26.9,30.5,16.3,4.58,16.0,Colombo,0.0,20.8,0.0
2020-01-29,27.3,30.9,12.8,4.99,16.0,Colombo,0.0,22.49,0.0
2020-01-30,27.9,31.5,13.3,4.99,16.0,Colombo,0.0,21.42,0.0
2020-01-31,28.4,31.9,16.6,5.34,16.0,Colombo,0.0,22.64,0.0
2020-02-01,28.5,31.7,16.3,5.4,16.0,Colombo,4.0,22.86,0.9
2020-02-02,27.6,31.7,11.2,4.19,16.0,Colombo,5.0,18.84,1.1
2020-02-03,28.4,32.2,12.0,4.97,16.0,Colombo,0.0,22.25,0.0
2020-02-04,28.9,32.7,11.9,5.3,16.0,Colombo,4.0,23.3,0.6
2020-02-05,28.6,32.3,10.8,4.89,16.0,Colombo,2.0,20.93,0.6
2020-02-06,28.2,32.2,14.1,5.27,16.0,Colombo,0.0,23.27,0.0
2020-02-07,27.6,31.8,14.5,4.86,16.0,Colombo,0.0,21.74,0.0
2020-02-08,28.1,32.2,15.2,5.09,16.0,Colombo,0.0,22.92,0.0
2020-02-09,28.9,31.9,13.6,5.65,16.0,Colombo,0.0,23.51,0.0
2020-02-10,28.8,31.1,10.0,4.98,16.0,Colombo,0.0,21.24,0.0
2020-02-11,29.4,32.5,10.7,5.12,16.0,Colombo,0.0,22.0,0.0
2020-02-12,29.1,32.5,14.4,5.29,16.0,Colombo,2.0,20.65,3.3
2020-02-13,29.3,32.7,14.9,4.54,16.0,Colombo,8.0,17.51,2.2
2020-02-14,28.4,33.0,7.9,3.56,16.0,Colombo,9.0,15.57,3.1
2020-02-15,28.4,33.3,11.9,4.6,16.0,Colombo,2.0,21.19,4.7
2020-02-16,28.1,33.4,9.6,4.59,16.0,Colombo,4.0,21.3,0.8
2020-02-17,29.2,32.7,9.2,5.6,16.0,Colombo,0.0,24.35,0.0
2020-02-18,28.2,30.5,12.6,5.09,16.0,Colombo,0.0,21.1,0.0
2020-02-19,28.5,31.0,9.4,5.47,16.0,Colombo,0.0,22.72,0.0
2020-02-20,29.6,33.3,9.1,5.38,16.0,Colombo,0.0,23.17,0.0
2020-02-21,29.8,34.0,9.4,4.89,16.0,Colombo,3.0,20.12,1.1
2020-02-22,29.3,33.4,10.2,4.51,16.0,Colombo,4.0,18.63,4.7
2020-02-23,29.5,33.2,11.6,5.2,16.0,Colombo,0.0,21.69,0.0
2020-02-24,29.7,33.5,13.0,5.57,16.0,Colombo,2.0,23.14,0.3
2020-02-25,29.6,33.9,16.9,5.58,16.0,Colombo,2.0,23.37,0.2
2020-02-26,29.5,33.8,17.7,5.56,16.0,Colombo,4.0,23.43,0.9
2020-02-27,29.8,33.4,10.8,5.33,16.0,Colombo,1.0,22.54,0.2
2020-02-28,29.9,33.2,13.4,6.03,16.0,Colombo,2.0,25.01,0.4
2020-02-29,28.7,32.3,14.0,4.85,16.0,Colombo,5.0,20.13,0.5
2020-03-01,29.2,33.4,16.4,5.88,16.0,Colombo,0.0,25.2,0.0
2020-03-02,29.0,33.2,17.0,5.18,16.0,Colombo,0.0,22.33,0.0
2020-03-03,29.1,33.2,17.3,5.79,16.0,Colombo,0.0,25.14,0.0
2020-03-04,29.3,33.6,15.1,5.58,16.0,Colombo,0.0,24.3,0.0
2020-03-05,29.0,33.9,11.3,5.4,16.0,Colombo,2.0,23.84,0.5
2020-03-06,28.6,33.1,12.0,4.88,16.0,Colombo,4.0,21.13,0.7
2020-03-07,28.4,33.3,14.3,4.95,16.0,Colombo,4.0,22.69,1.2
2020-03-08,29.2,34.1,17.0,5.29,16.0,Colombo,1.0,23.45,0.1
2020-03-09,29.6,34.3,18.1,5.67,16.0,Colombo,1.0,24.54,0.1
2020-03-10,29.4,34.1,13.3,4.95,16.0,Colombo,2.0,21.38,0.3
2020-03-11,29.2,34.0,15.5,4.89,16.0,Colombo,2.0,21.21,0.3
2020-03-12,29.1,33.8,12.9,4.59,16.0,Colombo,2.0,20.03,0.3
2020-03-13,29.4,34.4,14.8,5.47,16.0,Colombo,3.0,23.96,0.4
2020-03-14,29.3,34.5,12.6,4.97,16.0,Colombo,5.0,22.61,0.9
2020-03-15,29.2,34.3,10.4,4.73,16.0,Colombo,9.0,20.77,1.6
2020-03-16,29.9,34.4,10.6,5.56,16.0,Colombo,6.0,23.86,1.7
2020-03-17,28.4,34.0,10.5,4.09,16.0,Colombo,4.0,18.58,6.4
2020-03-18,29.2,34.7,11.9,4.64,16.0,Colombo,2.0,20.27,0.4
2020-03-19,28.2,34.1,15.0,4.59,16.0,Colombo,6.0,21.62,14.2
2020-03-20,28.3,34.0,10.8,4.78,16.0,Colombo,3.0,22.63,4.2
2020-03-21,28.4,33.6,10.4,5.14,16.0,Colombo,3.0,23.82,0.6
2020-03-22,28.5,33.6,12.3,5.22,16.0,Colombo,0.0,24.0,0.0
2020-03-23,29.0,34.0,13.8,4.92,16.0,Colombo,0.0,22.19,0.0
2020-03-24,29.0,33.9,15.1,5.11,16.0,Colombo,2.0,22.73,0.5
2020-03-25,28.4,33.2,13.4,5.01,16.0,Colombo,4.0,22.9,1.1
2020-03-26,28.9,33.7,15.4,5.24,16.0,Colombo,2.0,23.05,0.3
2020-03-27,29.1,33.7,16.3,5.53,16.0,Colombo,0.0,24.07,0.0
2020-03-28,29.5,33.9,14.9,5.76,16.0,Colombo,1.0,24.4,0.1
2020-03-29,28.6,33.4,11.8,4.42,16.0,Colombo,5.0,19.77,1.3
2020-03-30,28.8,34.0,9.5,4.8,16.0,Colombo,4.0,21.83,1.0
2020-03-31,28.9,34.1,11.8,4.99,16.0,Colombo,7.0,22.55,1.1
2020-04-01,29.4,34.3,15.3,5.53,16.0,Colombo,0.0,24.29,0.0
2020-04-02,29.3,33.8,17.9,5.96,16.0,Colombo,0.0,25.47,0.0
2020-04-03,29.7,34.3,15.2,5.75,16.0,Colombo,0.0,25.3,0.0
2020-04-04,28.7,33.8,13.3,4.69,16.0,Colombo,9.0,21.42,5.5
2020-04-05,28.7,34.2,12.9,5.36,16.0,Colombo,4.0,25.03,2.1
2020-04-06,29.1,34.5,10.5,5.08,16.0,Colombo,4.0,23.08,0.7
2020-04-07,28.2,33.5,12.3,4.87,16.0,Colombo,19.0,22.59,4.6
2020-04-08,28.2,33.8,14.8,4.75,16.0,Colombo,10.0,22.24,3.4
2020-04-09,28.4,34.3,12.8,4.65,16.0,Colombo,5.0,22.16,12.8
2020-04-10,28.4,34.4,8.0,4.91,16.0,Colombo,5.0,23.19,1.9
2020-04-11,28.3,34.1,11.9,4.49,16.0,Colombo,10.0,21.3,8.8
2020-04-12,28.1,34.0,11.9,4.76,16.0,Colombo,7.0,22.45,8.1
2020-04-13,28.2,33.9,11.2,4.53,16.0,Colombo,7.0,21.36,4.1
2020-04-14,27.6,33.3,8.6,4.43,16.0,Colombo,9.0,20.76,10.8
2020-04-15,27.8,33.7,9.6,4.5,16.0,Colombo,8.0,21.83,6.0
2020-04-16,27.9,33.6,13.4,4.59,16.0,Colombo,5.0,21.82,8.2
2020-04-17,28.3,34.2,10.8,4.96,16.0,Colombo,3.0,23.86,5.7
2020-04-18,28.7,34.8,8.1,4.85,16.0,Colombo,2.0,22.83,4.2
2020-04-19,28.2,34.5,9.5,4.75,16.0,Colombo,5.0,22.52,5.6
2020-04-20,28.8,35.1,10.8,5.16,16.0,Colombo,5.0,24.27,6.6
2020-04-21,28.2,34.3,11.2,4.67,16.0,Colombo,13.0,22.15,13.5
2020-04-22,27.5,33.4,11.2,4.01,16.0,Colombo,5.0,19.15,6.4
2020-04-23,27.5,33.3,11.6,4.05,16.0,Colombo,13.0,19.4,15.9
2020-04-24,27.2,32.6,13.0,3.36,16.0,Colombo,16.0,16.3,6.0
2020-04-25,28.4,34.6,10.9,4.69,16.0,Colombo,6.0,22.61,4.4
2020-04-26,28.1,33.9,16.6,4.1,16.0,Colombo,4.0,19.86,1.9
2020-04-27,28.6,35.0,10.9,4.46,16.0,Colombo,8.0,21.47,1.7
2020-04-28,27.9,33.5,12.3,3.91,16.0,Colombo,11.0,18.35,5.4
2020-04-29,28.1,34.1,13.6,4.09,16.0,Colombo,4.0,19.54,1.0
2020-04-30,28.2,34.3,14.3,4.11,16.0,Colombo,7.0,19.64,1.7
2020-05-01,28.2,34.2,15.8,4.25,16.0,Colombo,13.0,20.51,4.4
2020-05-02,29.0,35.1,13.4,4.71,16.0,Colombo,7.0,21.92,1.0
2020-05-03,28.8,35.2,12.3,4.43,16.0,Colombo,10.0,21.0,2.9
2020-05-04,28.1,34.1,12.4,4.1,16.0,Colombo,15.0,19.49,8.0
2020-05-05,27.7,33.4,15.3,4.18,16.0,Colombo,15.0,20.34,7.5
2020-05-06,27.0,32.4,17.3,2.29,16.0,Colombo,16.0,10.61,8.5
2020-05-07,27.1,32.4,17.0,3.62,16.0,Colombo,15.0,17.84,8.9
2020-05-08,27.4,33.0,12.3,3.5,16.0,Colombo,18.0,16.69,3.8
2020-05-09,28.0,34.1,11.5,3.84,16.0,Colombo,6.0,18.31,5.7
2020-05-10,27.9,34.1,9.2,4.13,16.0,Colombo,17.0,19.71,23.3
2020-05-11,26.6,32.4,11.4,2.09,16.0,Colombo,11.0,9.72,5.2
2020-05-12,27.5,33.5,8.7,3.86,16.0,Colombo,14.0,18.46,16.3
2020-05-13,27.2,33.1,10.7,2.62,16.0,Colombo,10.0,12.28,8.0
2020-05-14,28.2,34.6,9.4,4.67,16.0,Colombo,12.0,22.48,3.3
2020-05-15,27.2,32.5,16.5,2.22,16.0,Colombo,17.0,10.27,11.3
2020-05-16,28.8,34.6,17.5,3.47,16.0,Colombo,12.0,15.66,6.0
2020-05-17,28.4,33.6,19.9,3.0,16.0,Colombo,18.0,13.25,8.5
2020-05-18,28.0,32.6,25.0,2.79,16.0,Colombo,21.0,12.01,18.8
2020-05-19,28.0,32.8,17.9,2.54,16.0,Colombo,18.0,10.13,22.3
2020-05-20,28.2,32.6,23.3,3.83,16.0,Colombo,12.0,17.35,4.0
2020-05-21,26.6,31.5,18.8,2.28,16.0,Colombo,24.0,11.04,30.0
2020-05-22,27.1,32.6,12.2,1.58,16.0,Colombo,21.0,6.57,13.6
2020-05-23,28.3,33.8,20.4,4.06,16.0,Colombo,13.0,19.3,2.6
2020-05-24,28.1,34.0,19.1,3.41,16.0,Colombo,15.0,16.92,4.7
2020-05-25,28.0,34.0,15.6,3.25,16.0,Colombo,13.0,15.8,2.1
2020-05-26,27.5,33.6,13.8,3.48,16.0,Colombo,19.0,17.27,7.6
2020-05-27,26.6,31.5,16.9,2.44,16.0,Colombo,21.0,12.14,13.5
2020-05-28,26.7,31.4,16.4,2.53,16.0,Colombo,18.0,12.22,11.5
2020-05-29,26.9,31.7,19.1,2.78,16.0,Colombo,15.0,13.76,13.9
2020-05-30,27.7,32.6,19.2,3.83,16.0,Colombo,18.0,18.81,5.4
2020-05-31,27.6,32.7,17.8,3.77,16.0,Colombo,19.0,18.63,5.3
2020-06-01,27.3,32.7,15.8,3.52,16.0,Colombo,10.0,17.73,4.3
2020-06-02,27.9,33.1,14.7,4.49,16.0,Colombo,0.0,22.08,0.0
2020-06-03,27.8,32.8,13.8,4.71,16.0,Colombo,3.0,23.1,0.4
2020-06-04,28.0,32.5,14.8,4.56,16.0,Colombo,1.0,21.3,0.2
2020-06-05,27.2,32.1,18.9,3.99,16.0,Colombo,17.0,20.06,8.5
2020-06-06,26.3,31.4,17.3,2.56,16.0,Colombo,22.0,12.99,26.9
2020-06-07,26.2,31.3,18.0,2.16,16.0,Colombo,24.0,10.72,31.6
2020-06-08,27.9,32.8,16.3,3.56,16.0,Colombo,12.0,16.5,2.6
2020-06-09,28.0,33.4,17.0,3.58,16.0,Colombo,15.0,17.47,3.3
2020-06-10,27.4,32.5,19.1,3.25,16.0,Colombo,19.0,16.14,10.7
2020-06-11,26.9,31.8,20.5,2.58,16.0,Colombo,18.0,13.05,9.7
2020-06-12,26.8,32.2,15.7,2.67,16.0,Colombo,20.0,13.58,11.0
2020-06-13,27.4,32.9,17.5,3.64,16.0,Colombo,19.0,18.44,6.2
2020-06-14,27.9,33.2,19.6,3.82,16.0,Colombo,10.0,19.07,3.2
2020-06-15,28.1,33.7,19.4,4.12,16.0,Colombo,17.0,20.93,4.7
2020-06-16,27.3,33.0,14.7,3.41,16.0,Colombo,19.0,17.2,10.6
2020-06-17,27.2,32.9,15.0,3.2,16.0,Colombo,16.0,16.28,11.9
2020-06-18,27.7,33.9,12.2,3.61,16.0,Colombo,13.0,18.24,5.0
2020-06-19,27.9,32.9,23.6,3.56,16.0,Colombo,8.0,18.1,1.9
2020-06-20,27.9,33.1,19.1,4.0,16.0,Colombo,15.0,19.84,3.3
2020-06-21,27.5,32.3,19.4,3.39,16.0,Colombo,19.0,16.06,6.2
2020-06-22,27.5,31.9,18.5,3.62,16.0,Colombo,13.0,17.01,4.4
2020-06-23,27.7,33.2,14.8,3.97,16.0,Colombo,4.0,19.07,1.6
2020-06-24,27.5,32.9,14.1,3.55,16.0,Colombo,14.0,17.3,6.6
2020-06-25,26.5,31.7,18.1,2.98,16.0,Colombo,24.0,14.63,11.2
2020-06-26,26.4,31.2,12.2,2.67,16.0,Colombo,15.0,12.56,10.3
2020-06-27,27.1,32.5,16.3,3.73,16.0,Colombo,13.0,18.86,3.8
2020-06-28,27.4,32.5,20.2,3.53,16.0,Colombo,20.0,18.06,4.9
2020-06-29,26.8,31.8,18.9,2.79,16.0,Colombo,24.0,13.93,17.6
2020-06-30,27.1,32.5,14.1,3.03,16.0,Colombo,15.0,15.32,5.9
2020-07-01,27.1,32.7,11.9,3.21,16.0,Colombo,10.0,16.17,2.6
2020-07-02,27.1,32.5,15.1,3.75,16.0,Colombo,16.0,18.75,11.1
2020-07-03,27.0,31.6,19.6,2.99,16.0,Colombo,14.0,13.79,6.2
2020-07-04,26.8,31.9,15.7,3.16,16.0,Colombo,13.0,16.23,3.4
2020-07-05,27.6,32.5,18.1,3.93,16.0,Colombo,12.0,19.64,2.9
2020-07-06,26.8,31.8,18.9,3.65,16.0,Colombo,16.0,18.78,11.2
2020-07-07,27.2,33.0,13.4,3.77,16.0,Colombo,11.0,19.19,3.6
2020-07-08,27.2,33.0,13.4,3.17,16.0,Colombo,19.0,15.7,8.8
2020-07-09,26.9,31.7,18.4,3.29,16.0,Colombo,17.0,15.71,9.9
2020-07-10,26.9,32.1,18.5,3.05,16.0,Colombo,13.0,15.37,7.8
2020-07-11,26.3,31.6,14.7,2.5,16.0,Colombo,14.0,12.75,8.2
2020-07-12,27.0,32.5,11.9,3.42,16.0,Colombo,13.0,17.42,7.1
2020-07-13,27.1,32.2,17.1,3.26,16.0,Colombo,12.0,16.18,5.4
2020-07-14,27.3,32.1,15.6,3.57,16.0,Colombo,13.0,17.43,4.0
2020-07-15,26.7,31.5,17.8,3.16,16.0,Colombo,20.0,15.78,8.6
2020-07-16,26.4,31.6,16.7,2.35,16.0,Colombo,18.0,11.99,20.2
2020-07-17,27.0,32.2,18.3,3.19,16.0,Colombo,5.0,15.45,0.5
2020-07-18,27.3,33.0,13.7,3.3,16.0,Colombo,8.0,16.15,3.2
2020-07-19,27.3,33.1,9.9,3.39,16.0,Colombo,6.0,15.88,3.1
2020-07-20,25.5,30.6,14.3,1.65,16.0,Colombo,21.0,7.75,19.2
2020-07-21,26.6,31.5,15.6,3.91,16.0,Colombo,8.0,19.8,2.6
2020-07-22,26.5,31.1,15.8,3.41,16.0,Colombo,6.0,17.29,1.4
2020-07-23,25.8,30.1,18.1,2.91,16.0,Colombo,23.0,15.05,17.8
2020-07-24,26.1,31.0,18.2,2.18,16.0,Colombo,7.0,10.34,3.2
2020-07-25,26.2,31.4,14.3,2.63,16.0,Colombo,21.0,13.45,14.0
2020-07-26,26.6,31.8,16.6,2.83,16.0,Colombo,7.0,13.72,3.3
2020-07-27,27.1,32.1,16.9,3.03,16.0,Colombo,6.0,14.54,0.6
2020-07-28,26.8,31.5,15.5,2.57,16.0,Colombo,19.0,12.01,18.8
2020-07-29,26.6,30.8,22.3,3.26,16.0,Colombo,20.0,16.46,12.1
2020-07-30,26.3,31.2,17.6,3.24,16.0,Colombo,19.0,16.69,10.4
2020-07-31,26.7,31.0,20.1,3.42,16.0,Colombo,17.0,17.24,8.9
2020-08-01,26.3,30.6,17.1,2.78,16.0,Colombo,24.0,13.46,18.7
2020-08-02,26.3,30.7,17.1,3.25,16.0,Colombo,22.0,15.95,14.7
2020-08-03,26.2,30.9,18.1,2.19,16.0,Colombo,18.0,10.76,9.2
2020-08-04,26.5,31.2,21.1,2.99,16.0,Colombo,16.0,15.63,10.4
2020-08-05,26.4,31.2,18.6,3.09,16.0,Colombo,19.0,15.85,10.3
2020-08-06,25.6,30.0,22.1,2.18,16.0,Colombo,24.0,11.23,39.8
2020-08-07,26.2,31.2,17.8,2.37,16.0,Colombo,20.0,11.88,23.5
2020-08-08,26.3,31.2,17.6,2.81,16.0,Colombo,23.0,14.19,24.9
2020-08-09,26.0,30.6,20.3,2.34,16.0,Colombo,22.0,11.86,33.5
2020-08-10,26.5,31.3,18.4,3.67,16.0,Colombo,16.0,19.27,4.2
2020-08-11,26.3,31.5,14.3,3.25,16.0,Colombo,11.0,16.78,2.6
2020-08-12,26.8,32.0,15.9,4.33,16.0,Colombo,3.0,22.55,0.6
2020-08-13,26.8,31.5,17.5,3.94,16.0,Colombo,3.0,19.99,0.8
2020-08-14,26.9,31.5,16.3,4.26,16.0,Colombo,7.0,21.6,1.1
2020-08-15,26.9,32.3,16.5,4.09,16.0,Colombo,3.0,21.5,0.5
2020-08-16,27.0,32.5,11.3,4.39,16.0,Colombo,1.0,22.33,0.2
2020-08-17,27.0,32.5,16.9,4.05,16.0,Colombo,12.0,20.82,2.3
2020-08-18,27.0,32.4,15.2,4.45,16.0,Colombo,6.0,22.96,1.3
2020-08-19,27.0,31.9,15.9,3.88,16.0,Colombo,12.0,19.4,2.6
2020-08-20,27.1,32.0,18.4,3.84,16.0,Colombo,11.0,19.43,2.4
2020-08-21,27.2,32.4,15.4,4.16,16.0,Colombo,7.0,21.01,1.5
2020-08-22,26.9,31.8,14.2,4.09,16.0,Colombo,15.0,20.47,3.2
2020-08-23,26.8,32.1,14.7,4.28,16.0,Colombo,9.0,21.74,2.0
2020-08-24,27.1,33.0,13.3,4.26,16.0,Colombo,2.0,21.91,0.3
2020-08-25,27.3,32.8,13.3,4.24,16.0,Colombo,8.0,20.97,1.6
2020-08-26,27.2,32.7,15.1,4.32,16.0,Colombo,6.0,21.67,0.9
2020-08-27,27.2,32.4,15.5,4.42,16.0,Colombo,5.0,22.22,0.9
2020-08-28,27.2,31.9,15.0,3.76,16.0,Colombo,9.0,17.86,1.3
2020-08-29,27.2,31.5,17.8,4.04,16.0,Colombo,12.0,19.36,2.5
2020-08-30,27.2,32.5,16.0,3.92,16.0,Colombo,10.0,19.48,3.0
2020-08-31,26.4,31.5,15.9,3.33,16.0,Colombo,18.0,17.34,12.9
2020-09-01,25.4,30.3,13.3,2.16,16.0,Colombo,24.0,10.36,31.3
2020-09-02,25.7,30.7,12.6,1.74,16.0,Colombo,24.0,7.65,21.3
2020-09-03,26.2,31.7,13.4,3.0,16.0,Colombo,12.0,15.51,9.4
2020-09-04,26.8,32.2,12.0,4.1,16.0,Colombo,13.0,20.79,5.9
2020-09-05,25.9,31.1,13.9,3.05,16.0,Colombo,21.0,15.69,13.6
2020-09-06,26.0,30.1,27.4,2.34,16.0,Colombo,12.0,11.24,43.3
2020-09-07,26.5,31.2,14.4,2.44,16.0,Colombo,3.0,10.6,1.4
2020-09-08,26.7,31.4,16.1,3.57,16.0,Colombo,20.0,17.39,9.0
2020-09-09,25.4,29.9,13.1,1.63,16.0,Colombo,21.0,7.68,17.0
2020-09-10,26.3,30.8,17.9,3.03,16.0,Colombo,13.0,15.42,4.5
2020-09-11,26.4,31.1,16.3,3.17,16.0,Colombo,13.0,15.94,3.5
2020-09-12,26.1,31.0,16.2,2.64,16.0,Colombo,20.0,13.15,10.7
2020-09-13,26.0,30.7,15.0,2.01,16.0,Colombo,16.0,9.45,7.3
2020-09-14,26.2,30.8,18.5,2.77,16.0,Colombo,22.0,13.36,7.4
2020-09-15,26.3,31.3,15.1,2.59,16.0,Colombo,19.0,12.99,9.9
2020-09-16,26.6,31.6,15.4,3.24,16.0,Colombo,13.0,16.58,3.0
2020-09-17,26.5,31.1,18.5,3.28,16.0,Colombo,15.0,16.76,4.7
2020-09-18,25.8,29.5,22.2,2.59,16.0,Colombo,22.0,13.27,39.5
2020-09-19,26.6,30.4,24.8,3.52,16.0,Colombo,21.0,18.15,10.7
2020-09-20,25.4,29.2,20.9,2.4,16.0,Colombo,21.0,12.43,14.4
2020-09-21,25.7,30.4,17.9,2.8,16.0,Colombo,20.0,14.76,13.1
2020-09-22,25.7,30.7,13.3,2.41,16.0,Colombo,24.0,11.73,14.6
2020-09-23,26.4,31.0,20.1,2.79,16.0,Colombo,15.0,13.85,5.0
